,game_id,game_title,user_id,play_time
655,15,Garry's Mod,72613527,1117.0
656,15,Garry's Mod,184694766,15.3
657,15,Garry's Mod,165356998,5.3
658,15,Garry's Mod,100719181,29.0
659,15,Garry's Mod,209869297,5.2
660,15,Garry's Mod,30519870,376.0
661,15,Garry's Mod,43936108,4.2
662,15,Garry's Mod,110546460,2.2
663,15,Garry's Mod,169653526,16.0
664,15,Garry's Mod,83090686,23.0
665,15,Garry's Mod,215208719,15.9
666,15,Garry's Mod,164318687,12.4
667,15,Garry's Mod,186022495,1.1
668,15,Garry's Mod,168094655,111.0
669,15,Garry's Mod,221961243,6.4
670,15,Garry's Mod,134322141,208.0
671,15,Garry's Mod,110478743,96.0
672,15,Garry's Mod,182229935,180.0
673,15,Garry's Mod,150305902,6.5
674,15,Garry's Mod,113268833,45.0
675,15,Garry's Mod,205285563,38.0
676,15,Garry's Mod,90265311,0.7
677,15,Garry's Mod,54310644,2.5
678,15,Garry's Mod,134213189,32.0
679,15,Garry's Mod,118189718,347.0
680,15,Garry's Mod,79316774,1.8
681,15,Garry's Mod,105243827,21.0
682,15,Garry's Mod,16710264,26.0
683,15,Garry's Mod,108878910,76.0
684,15,Garry's Mod,5387470,0.6
685,15,Garry's Mod,113729479,0.5
686,15,Garry's Mod,159411437,3.7
687,15,Garry's Mod,172518437,27.0
688,15,Garry's Mod,167985276,79.0
689,15,Garry's Mod,117488479,15.7
690,15,Garry's Mod,162421622,4.1
691,15,Garry's Mod,39361297,21.0
692,15,Garry's Mod,201265166,2.3
693,15,Garry's Mod,248254297,2.9
694,15,Garry's Mod,50305489,21.0
695,15,Garry's Mod,201895745,76.0
696,15,Garry's Mod,191988742,11.5
697,15,Garry's Mod,14465359,186.0
698,15,Garry's Mod,155003926,3.0
699,15,Garry's Mod,292332406,8.2
700,15,Garry's Mod,67579257,0.3
701,15,Garry's Mod,163415496,65.0
702,15,Garry's Mod,181158622,733.0
703,15,Garry's Mod,165216496,195.0
704,15,Garry's Mod,45030250,8.4
705,15,Garry's Mod,78309377,16.5
706,15,Garry's Mod,166228529,15.5
707,15,Garry's Mod,161816812,203.0
708,15,Garry's Mod,61070572,153.0
709,15,Garry's Mod,192503967,58.0
710,15,Garry's Mod,123904490,7.4
711,15,Garry's Mod,158974308,64.0
712,15,Garry's Mod,209772097,54.0
713,15,Garry's Mod,166656680,5.3
714,15,Garry's Mod,153148942,1.8
715,15,Garry's Mod,139016142,68.0
716,15,Garry's Mod,50818751,1.7
717,15,Garry's Mod,82156706,1.2
718,15,Garry's Mod,138725344,8.1
719,15,Garry's Mod,117601858,9.1
720,15,Garry's Mod,150135487,17.3
721,15,Garry's Mod,60608576,18.0
722,15,Garry's Mod,26762388,30.0
723,15,Garry's Mod,122094388,84.0
724,15,Garry's Mod,296444878,1.1
725,15,Garry's Mod,119239620,24.0
726,15,Garry's Mod,148362155,4.3
727,15,Garry's Mod,126191291,13.4
728,15,Garry's Mod,112849197,4.3
729,15,Garry's Mod,103638409,61.0
730,15,Garry's Mod,94851051,7.2
731,15,Garry's Mod,177625788,118.0
732,15,Garry's Mod,138482130,28.0
733,15,Garry's Mod,252363833,13.0
734,15,Garry's Mod,159800136,451.0
735,15,Garry's Mod,206982761,23.0
736,15,Garry's Mod,275875486,30.0
737,15,Garry's Mod,213188895,26.0
738,15,Garry's Mod,205058166,3.5
739,15,Garry's Mod,30239820,0.7
740,15,Garry's Mod,174226719,528.0
741,15,Garry's Mod,196595568,6.2
742,15,Garry's Mod,188681523,8.6
743,15,Garry's Mod,164097534,14.9
744,15,Garry's Mod,77980915,33.0
745,15,Garry's Mod,200673341,14.4
746,15,Garry's Mod,105503045,5.5
747,15,Garry's Mod,214309931,5.9
748,15,Garry's Mod,77214425,414.0
749,15,Garry's Mod,161654643,4.8
750,15,Garry's Mod,135147743,17.9
751,15,Garry's Mod,93478035,64.0
752,15,Garry's Mod,151943497,2.1
753,15,Garry's Mod,85458882,5.1
754,15,Garry's Mod,302472242,1.4
755,15,Garry's Mod,194111617,0.9
756,15,Garry's Mod,84560845,13.0
757,15,Garry's Mod,24632218,44.0
758,15,Garry's Mod,241210827,41.0
759,15,Garry's Mod,161759944,1.5
760,15,Garry's Mod,223330523,158.0
761,15,Garry's Mod,45292137,29.0
762,15,Garry's Mod,58345543,21.0
763,15,Garry's Mod,58931437,8.8
764,15,Garry's Mod,134223421,12.9
765,15,Garry's Mod,92593907,166.0
766,15,Garry's Mod,171015775,18.6
767,15,Garry's Mod,80650761,0.2
768,15,Garry's Mod,167194020,17.8
769,15,Garry's Mod,31669242,2.6
770,15,Garry's Mod,134765677,1.4
771,15,Garry's Mod,85959768,310.0
772,15,Garry's Mod,154296520,134.0
773,15,Garry's Mod,98265922,10.2
774,15,Garry's Mod,174838943,44.0
775,15,Garry's Mod,110546832,0.9
776,15,Garry's Mod,202140438,5.0
777,15,Garry's Mod,127628725,10.0
778,15,Garry's Mod,152419713,50.0
779,15,Garry's Mod,205731112,53.0
780,15,Garry's Mod,49050405,5.8
781,15,Garry's Mod,56789999,454.0
782,15,Garry's Mod,21861124,46.0
783,15,Garry's Mod,154230933,1.9
784,15,Garry's Mod,163712958,13.8
785,15,Garry's Mod,66596291,64.0
786,15,Garry's Mod,129966650,13.8
787,15,Garry's Mod,48525807,470.0
788,15,Garry's Mod,138044624,130.0
789,15,Garry's Mod,114924461,40.0
790,15,Garry's Mod,172842461,6.2
791,15,Garry's Mod,86499586,33.0
792,15,Garry's Mod,34281672,3.0
793,15,Garry's Mod,122274197,1.0
794,15,Garry's Mod,67708331,3.6
795,15,Garry's Mod,108264287,26.0
796,15,Garry's Mod,182726567,87.0
797,15,Garry's Mod,166669789,51.0
798,15,Garry's Mod,137451490,22.0
799,15,Garry's Mod,162081645,364.0
800,15,Garry's Mod,198735293,238.0
801,15,Garry's Mod,94521606,1.4
802,15,Garry's Mod,142793906,12.7
803,15,Garry's Mod,173774528,35.0
804,15,Garry's Mod,18066817,9.9
805,15,Garry's Mod,181385269,1.6
806,15,Garry's Mod,121884238,26.0
807,15,Garry's Mod,155464938,61.0
808,15,Garry's Mod,156021358,6.4
809,15,Garry's Mod,32577778,1.2
810,15,Garry's Mod,150033540,24.0
811,15,Garry's Mod,164475918,88.0
812,15,Garry's Mod,199659716,160.0
813,15,Garry's Mod,242973261,8.3
814,15,Garry's Mod,36404933,5.5
815,15,Garry's Mod,99711581,24.0
816,15,Garry's Mod,89691468,17.6
817,15,Garry's Mod,53097340,4.1
818,15,Garry's Mod,80511960,1418.0
819,15,Garry's Mod,68240622,10.0
820,15,Garry's Mod,193103684,29.0
821,15,Garry's Mod,48666962,61.0
822,15,Garry's Mod,158429732,32.0
823,15,Garry's Mod,112845094,60.0
824,15,Garry's Mod,264626784,0.2
825,15,Garry's Mod,81943620,2.0
826,15,Garry's Mod,156407373,37.0
827,15,Garry's Mod,206896748,59.0
828,15,Garry's Mod,170198088,18.7
829,15,Garry's Mod,154230723,51.0
830,15,Garry's Mod,87201181,14.6
831,15,Garry's Mod,258673767,11.1
832,15,Garry's Mod,34901647,26.0
833,15,Garry's Mod,154145611,1216.0
834,15,Garry's Mod,111362598,48.0
835,15,Garry's Mod,151600301,309.0
836,15,Garry's Mod,135400225,0.8
837,16,Grand Theft Auto V,53875128,86.0
838,16,Grand Theft Auto V,11373749,61.0
839,16,Grand Theft Auto V,263856756,499.0
840,16,Grand Theft Auto V,171847029,33.0
841,16,Grand Theft Auto V,226033921,86.0
842,16,Grand Theft Auto V,42061089,52.0
843,16,Grand Theft Auto V,142001340,134.0
844,16,Grand Theft Auto V,43913966,74.0
845,16,Grand Theft Auto V,131973876,8.1
846,16,Grand Theft Auto V,44482198,2.5
847,16,Grand Theft Auto V,58029555,68.0
848,16,Grand Theft Auto V,102825821,27.0
849,16,Grand Theft Auto V,218680215,2.2
850,16,Grand Theft Auto V,160427210,44.0
851,16,Grand Theft Auto V,48028873,7.4
852,16,Grand Theft Auto V,57433226,114.0
853,16,Grand Theft Auto V,131940023,7.4
854,16,Grand Theft Auto V,89732768,39.0
855,16,Grand Theft Auto V,124556386,10.5
856,16,Grand Theft Auto V,191747590,9.4
857,16,Grand Theft Auto V,228908339,93.0
858,16,Grand Theft Auto V,174204642,170.0
859,16,Grand Theft Auto V,272181160,8.6
860,16,Grand Theft Auto V,189858084,11.4
861,16,Grand Theft Auto V,223324734,112.0
862,16,Grand Theft Auto V,74347105,235.0
863,16,Grand Theft Auto V,87734805,14.7
864,16,Grand Theft Auto V,13565651,16.4
865,16,Grand Theft Auto V,65420540,17.5
866,16,Grand Theft Auto V,77830706,104.0
867,16,Grand Theft Auto V,8542204,13.1
868,16,Grand Theft Auto V,67492611,40.0
869,16,Grand Theft Auto V,157058673,15.4
870,16,Grand Theft Auto V,43360645,27.0
871,16,Grand Theft Auto V,148761419,236.0
872,16,Grand Theft Auto V,45974860,94.0
873,16,Grand Theft Auto V,199693353,132.0
874,16,Grand Theft Auto V,24011187,9.7
875,16,Grand Theft Auto V,24469287,34.0
876,16,Grand Theft Auto V,39622853,64.0
877,16,Grand Theft Auto V,212466515,34.0
878,16,Grand Theft Auto V,186673066,2.5
879,16,Grand Theft Auto V,111754806,128.0
880,16,Grand Theft Auto V,9128105,8.6
881,16,Grand Theft Auto V,135066372,21.0
882,16,Grand Theft Auto V,233104650,273.0
883,16,Grand Theft Auto V,59790700,42.0
884,16,Grand Theft Auto V,126269125,11.8
885,16,Grand Theft Auto V,77124916,460.0
886,16,Grand Theft Auto V,2259650,4.3
887,16,Grand Theft Auto V,287848624,1.4
888,16,Grand Theft Auto V,189813843,75.0
889,16,Grand Theft Auto V,58907890,89.0
890,16,Grand Theft Auto V,227490126,13.4
891,16,Grand Theft Auto V,234190577,212.0
892,16,Grand Theft Auto V,127461743,177.0
893,16,Grand Theft Auto V,110906645,297.0
894,16,Grand Theft Auto V,173940259,26.0
895,16,Grand Theft Auto V,224998865,158.0
896,16,Grand Theft Auto V,141408990,47.0
897,16,Grand Theft Auto V,99723205,11.9
898,16,Grand Theft Auto V,36546868,73.0
899,16,Grand Theft Auto V,22371742,7.3
900,16,Grand Theft Auto V,115008799,6.9
901,16,Grand Theft Auto V,46637811,93.0
902,16,Grand Theft Auto V,259038184,96.0
903,16,Grand Theft Auto V,11978743,0.8
904,16,Grand Theft Auto V,179936723,10.8
905,16,Grand Theft Auto V,49669626,20.0
906,16,Grand Theft Auto V,33282871,4.2
907,16,Grand Theft Auto V,49893565,23.0
908,16,Grand Theft Auto V,103260848,495.0
909,16,Grand Theft Auto V,43684632,18.0
910,16,Grand Theft Auto V,48984158,57.0
911,16,Grand Theft Auto V,152497084,35.0
912,16,Grand Theft Auto V,158620881,18.6
913,16,Grand Theft Auto V,167785065,104.0
914,16,Grand Theft Auto V,294785149,18.6
915,16,Grand Theft Auto V,255622304,2.8
916,16,Grand Theft Auto V,278613910,58.0
917,16,Grand Theft Auto V,58057627,21.0
918,16,Grand Theft Auto V,39037163,63.0
919,16,Grand Theft Auto V,45774794,49.0
920,16,Grand Theft Auto V,145908178,263.0
921,16,Grand Theft Auto V,154458931,78.0
922,16,Grand Theft Auto V,108007732,85.0
923,16,Grand Theft Auto V,65398650,6.6
924,16,Grand Theft Auto V,205965436,19.3
925,16,Grand Theft Auto V,70408902,108.0
926,16,Grand Theft Auto V,46055854,217.0
927,16,Grand Theft Auto V,209807861,36.0
928,16,Grand Theft Auto V,181010210,4.2
929,16,Grand Theft Auto V,202057920,52.0
930,16,Grand Theft Auto V,101687527,127.0
931,16,Grand Theft Auto V,64973908,95.0
932,16,Grand Theft Auto V,75463760,1.5
933,16,Grand Theft Auto V,80189887,59.0
934,16,Grand Theft Auto V,191126693,209.0
935,16,Grand Theft Auto V,142799594,28.0
936,16,Grand Theft Auto V,30699429,40.0
937,16,Grand Theft Auto V,168053527,62.0
938,16,Grand Theft Auto V,117949868,88.0
939,16,Grand Theft Auto V,51085779,132.0
940,16,Grand Theft Auto V,174287424,58.0
941,16,Grand Theft Auto V,43955374,17.0
942,16,Grand Theft Auto V,88883891,36.0
943,16,Grand Theft Auto V,29873979,8.0
944,16,Grand Theft Auto V,107818793,63.0
945,16,Grand Theft Auto V,297379779,16.8
946,16,Grand Theft Auto V,133024750,30.0
947,16,Grand Theft Auto V,112865325,32.0
948,16,Grand Theft Auto V,233532285,381.0
949,16,Grand Theft Auto V,91859894,55.0
950,16,Grand Theft Auto V,34919318,74.0
951,16,Grand Theft Auto V,241465305,62.0
952,16,Grand Theft Auto V,103371488,260.0
953,16,Grand Theft Auto V,22301321,2.0
954,16,Grand Theft Auto V,107743243,337.0
955,16,Grand Theft Auto V,199841615,36.0
956,16,Grand Theft Auto V,59205262,27.0
957,16,Grand Theft Auto V,113752996,339.0
958,16,Grand Theft Auto V,251594700,62.0
959,16,Grand Theft Auto V,27403206,10.3
960,16,Grand Theft Auto V,123128145,841.0
961,16,Grand Theft Auto V,113227222,21.0
962,16,Grand Theft Auto V,218463646,6.9
963,16,Grand Theft Auto V,202738708,446.0
964,16,Grand Theft Auto V,79017735,97.0
965,16,Grand Theft Auto V,190305835,150.0
966,16,Grand Theft Auto V,51557405,40.0
967,16,Grand Theft Auto V,216688763,109.0
968,16,Grand Theft Auto V,80550861,4.3
969,16,Grand Theft Auto V,161240367,94.0
970,16,Grand Theft Auto V,234114335,21.0
971,16,Grand Theft Auto V,152741550,29.0
972,16,Grand Theft Auto V,178038549,389.0
973,16,Grand Theft Auto V,260788360,9.4
974,16,Grand Theft Auto V,185258131,99.0
975,16,Grand Theft Auto V,190191843,175.0
976,16,Grand Theft Auto V,201656921,208.0
977,16,Grand Theft Auto V,170947678,27.0
978,16,Grand Theft Auto V,195780309,106.0
979,16,Grand Theft Auto V,55761025,36.0
980,16,Grand Theft Auto V,30913209,68.0
981,16,Grand Theft Auto V,7907686,1.8
982,16,Grand Theft Auto V,131610144,185.0
983,16,Grand Theft Auto V,109175936,137.0
984,16,Grand Theft Auto V,59382844,85.0
985,16,Grand Theft Auto V,159734412,4.9
986,16,Grand Theft Auto V,276958784,12.0
987,16,Grand Theft Auto V,17530772,192.0
988,16,Grand Theft Auto V,11940338,46.0
989,16,Grand Theft Auto V,77194239,43.0
990,16,Grand Theft Auto V,35433662,67.0
991,16,Grand Theft Auto V,203092936,50.0
992,16,Grand Theft Auto V,155042139,107.0
993,16,Grand Theft Auto V,17567828,209.0
994,16,Grand Theft Auto V,88775181,151.0
995,16,Grand Theft Auto V,82352462,10.0
996,16,Grand Theft Auto V,287778652,7.7
997,16,Grand Theft Auto V,94936385,54.0
998,16,Grand Theft Auto V,193196975,18.8
999,16,Grand Theft Auto V,159077305,3.2
1000,16,Grand Theft Auto V,230944154,7.0
1001,16,Grand Theft Auto V,36557643,3.1
1002,16,Grand Theft Auto V,46028967,16.1
1003,16,Grand Theft Auto V,101212067,35.0
1004,16,Grand Theft Auto V,19696244,136.0
1005,16,Grand Theft Auto V,139873696,47.0
1006,16,Grand Theft Auto V,192170147,21.0
1007,16,Grand Theft Auto V,197190654,49.0
1008,16,Grand Theft Auto V,115167911,248.0
1009,16,Grand Theft Auto V,191979928,150.0
1010,16,Grand Theft Auto V,10599862,3.1
1011,16,Grand Theft Auto V,14962163,9.1
1012,16,Grand Theft Auto V,163930591,80.0
1013,16,Grand Theft Auto V,142433607,4.6
1014,16,Grand Theft Auto V,183048608,118.0
1015,16,Grand Theft Auto V,174002551,86.0
1016,16,Grand Theft Auto V,83625754,48.0
1017,16,Grand Theft Auto V,193087158,103.0
1018,16,Grand Theft Auto V,31187179,106.0
1019,16,Grand Theft Auto V,2753525,154.0
1020,16,Grand Theft Auto V,61189155,103.0
1021,16,Grand Theft Auto V,27545486,277.0
1022,16,Grand Theft Auto V,12760368,0.6
1023,16,Grand Theft Auto V,231493001,302.0
1024,16,Grand Theft Auto V,137610845,17.7
1025,16,Grand Theft Auto V,41719717,71.0
1026,16,Grand Theft Auto V,187463594,275.0
1027,16,Grand Theft Auto V,62658713,12.2
1028,16,Grand Theft Auto V,262195804,52.0
1029,16,Grand Theft Auto V,12144171,29.0
1030,16,Grand Theft Auto V,84045371,14.0
1031,16,Grand Theft Auto V,202427012,84.0
1032,16,Grand Theft Auto V,236496373,174.0
1033,16,Grand Theft Auto V,132300630,194.0
1034,16,Grand Theft Auto V,10253354,49.0
1035,16,Grand Theft Auto V,95037089,65.0
1036,16,Grand Theft Auto V,144845684,28.0
1037,16,Grand Theft Auto V,92595907,3.3
1038,16,Grand Theft Auto V,11149819,27.0
1039,16,Grand Theft Auto V,32126281,207.0
1040,16,Grand Theft Auto V,207718097,140.0
1041,16,Grand Theft Auto V,136219907,115.0
1042,16,Grand Theft Auto V,268845100,34.0
1043,16,Grand Theft Auto V,5387470,9.3
1044,16,Grand Theft Auto V,189929581,364.0
1045,16,Grand Theft Auto V,259454041,12.7
1046,16,Grand Theft Auto V,172518437,43.0
1047,16,Grand Theft Auto V,168726386,82.0
1048,16,Grand Theft Auto V,201768926,5.5
1049,16,Grand Theft Auto V,14465359,38.0
1050,16,Grand Theft Auto V,67579257,49.0
1051,16,Grand Theft Auto V,252918139,16.2
1052,16,Grand Theft Auto V,252083412,35.0
1053,16,Grand Theft Auto V,78309377,58.0
1054,16,Grand Theft Auto V,161816812,66.0
1055,16,Grand Theft Auto V,192503967,96.0
1056,16,Grand Theft Auto V,158974308,231.0
1057,16,Grand Theft Auto V,44314169,3.5
1058,16,Grand Theft Auto V,293587092,13.4
1059,16,Grand Theft Auto V,111422562,127.0
1060,16,Grand Theft Auto V,236188947,147.0
1061,16,Grand Theft Auto V,157193017,96.0
1062,16,Grand Theft Auto V,26762388,103.0
1063,16,Grand Theft Auto V,122094388,17.2
1064,16,Grand Theft Auto V,119239620,90.0
1065,16,Grand Theft Auto V,81591317,23.0
1066,16,Grand Theft Auto V,198081354,59.0
1067,16,Grand Theft Auto V,136397050,128.0
1068,16,Grand Theft Auto V,87040683,122.0
1069,16,Grand Theft Auto V,38317154,52.0
1070,16,Grand Theft Auto V,138482130,49.0
1071,16,Grand Theft Auto V,221694858,149.0
1072,16,Grand Theft Auto V,51382080,14.8
1073,16,Grand Theft Auto V,117022366,22.0
1074,16,Grand Theft Auto V,298178235,5.9
1075,16,Grand Theft Auto V,298822624,29.0
1076,16,Grand Theft Auto V,37294596,24.0
1077,16,Grand Theft Auto V,82263745,38.0
1078,16,Grand Theft Auto V,57770056,42.0
1079,16,Grand Theft Auto V,184314651,4.7
1080,16,Grand Theft Auto V,45292137,38.0
1081,16,Grand Theft Auto V,75457821,11.9
1082,16,Grand Theft Auto V,77818807,47.0
1083,16,Grand Theft Auto V,125912054,65.0
1084,16,Grand Theft Auto V,208616727,30.0
1085,16,Grand Theft Auto V,162319568,39.0
1086,16,Grand Theft Auto V,60439399,43.0
1087,16,Grand Theft Auto V,66596291,109.0
1088,16,Grand Theft Auto V,133378280,144.0
1089,16,Grand Theft Auto V,74764496,82.0
1090,16,Grand Theft Auto V,34281672,0.2
1091,16,Grand Theft Auto V,212078557,21.0
1092,16,Grand Theft Auto V,194854693,74.0
1093,16,Grand Theft Auto V,125682446,823.0
1094,16,Grand Theft Auto V,79319075,347.0
1095,16,Grand Theft Auto V,175941533,64.0
1096,16,Grand Theft Auto V,177213985,177.0
1097,16,Grand Theft Auto V,92276000,48.0
1098,16,Grand Theft Auto V,112845094,116.0
1099,16,Grand Theft Auto V,138958592,23.0
1100,16,Grand Theft Auto V,206896748,11.9
1101,16,Grand Theft Auto V,42657809,14.8
1102,16,Grand Theft Auto V,294006204,114.0
1103,16,Grand Theft Auto V,111362598,20.0
1104,16,Grand Theft Auto V,161896440,105.0
1105,16,Grand Theft Auto V,99096740,68.0
1106,19,Kenshi,43913966,0.2
1107,19,Kenshi,105384518,266.0
1108,19,Kenshi,126200826,0.1
1109,19,Kenshi,47384303,0.4
1110,20,Left 4 Dead 2,151603712,8.9
1111,20,Left 4 Dead 2,53875128,71.0
1112,20,Left 4 Dead 2,11373749,270.0
1113,20,Left 4 Dead 2,54103616,15.8
1114,20,Left 4 Dead 2,49769103,1.4
1115,20,Left 4 Dead 2,64350600,8.6
1116,20,Left 4 Dead 2,151229648,2.7
1117,20,Left 4 Dead 2,56038151,0.5
1118,20,Left 4 Dead 2,63276972,3.6
1119,20,Left 4 Dead 2,148510973,2.4
1120,20,Left 4 Dead 2,9823354,2.7
1121,20,Left 4 Dead 2,107886872,27.0
1122,20,Left 4 Dead 2,19586574,6.9
1123,20,Left 4 Dead 2,215540943,6.3
1124,20,Left 4 Dead 2,42928788,5.3
1125,20,Left 4 Dead 2,25096601,0.6
1126,20,Left 4 Dead 2,42061089,24.0
1127,20,Left 4 Dead 2,86338111,29.0
1128,20,Left 4 Dead 2,74232403,4.2
1129,20,Left 4 Dead 2,112994491,2.0
1130,20,Left 4 Dead 2,92914917,15.3
1131,20,Left 4 Dead 2,72842694,3.3
1132,20,Left 4 Dead 2,20200395,19.0
1133,20,Left 4 Dead 2,32498610,20.0
1134,20,Left 4 Dead 2,85714521,18.8
1135,20,Left 4 Dead 2,49767455,33.0
1136,20,Left 4 Dead 2,61676491,5.4
1137,20,Left 4 Dead 2,157469247,1.5
1138,20,Left 4 Dead 2,122803519,17.5
1139,20,Left 4 Dead 2,34177747,307.0
1140,20,Left 4 Dead 2,49350285,431.0
1141,20,Left 4 Dead 2,31727716,54.0
1142,20,Left 4 Dead 2,60217594,1.9
1143,20,Left 4 Dead 2,85643975,0.4
1144,20,Left 4 Dead 2,117129725,4.4
1145,20,Left 4 Dead 2,242242432,7.2
1146,20,Left 4 Dead 2,91800733,8.5
1147,20,Left 4 Dead 2,106760673,66.0
1148,20,Left 4 Dead 2,96771844,1.2
1149,20,Left 4 Dead 2,1950243,49.0
1150,20,Left 4 Dead 2,142183287,7.6
1151,20,Left 4 Dead 2,43913966,90.0
1152,20,Left 4 Dead 2,121280370,2.0
1153,20,Left 4 Dead 2,120725727,29.0
1154,20,Left 4 Dead 2,151397156,22.0
1155,20,Left 4 Dead 2,87071236,4.1
1156,20,Left 4 Dead 2,62317148,22.0
1157,20,Left 4 Dead 2,44482198,36.0
1158,20,Left 4 Dead 2,138570935,4.9
1159,20,Left 4 Dead 2,79411077,31.0
1160,20,Left 4 Dead 2,167202599,63.0
1161,20,Left 4 Dead 2,160640171,0.8
1162,20,Left 4 Dead 2,167106826,6.0
1163,20,Left 4 Dead 2,52907921,5.3
1164,20,Left 4 Dead 2,103574570,0.1
1165,20,Left 4 Dead 2,12610800,2.3
1166,20,Left 4 Dead 2,83420834,19.0
1167,20,Left 4 Dead 2,87832209,16.6
1168,20,Left 4 Dead 2,57798235,9.2
1169,20,Left 4 Dead 2,90541290,26.0
1170,20,Left 4 Dead 2,159777976,9.3
1171,20,Left 4 Dead 2,48028873,11.3
1172,20,Left 4 Dead 2,57433226,8.6
1173,20,Left 4 Dead 2,93413084,13.3
1174,20,Left 4 Dead 2,24366790,5.5
1175,20,Left 4 Dead 2,174415183,7.0
1176,20,Left 4 Dead 2,193156880,8.4
1177,20,Left 4 Dead 2,107377573,1.5
1178,20,Left 4 Dead 2,62545742,9.9
1179,20,Left 4 Dead 2,115037563,6.2
1180,20,Left 4 Dead 2,77279068,15.6
1181,20,Left 4 Dead 2,159946174,64.0
1182,20,Left 4 Dead 2,80164199,3.0
1183,20,Left 4 Dead 2,131032344,90.0
1184,20,Left 4 Dead 2,106147454,98.0
1185,20,Left 4 Dead 2,217709850,0.2
1186,20,Left 4 Dead 2,26430231,3.3
1187,20,Left 4 Dead 2,28064589,4.6
1188,20,Left 4 Dead 2,84455820,1.0
1189,20,Left 4 Dead 2,189858084,1.7
1190,20,Left 4 Dead 2,93644606,15.1
1191,20,Left 4 Dead 2,234108053,4.9
1192,20,Left 4 Dead 2,176539817,3.7
1193,20,Left 4 Dead 2,120116659,1.2
1194,20,Left 4 Dead 2,118792304,22.0
1195,20,Left 4 Dead 2,37827989,21.0
1196,20,Left 4 Dead 2,87734805,7.5
1197,20,Left 4 Dead 2,13565651,11.5
1198,20,Left 4 Dead 2,134967717,21.0
1199,20,Left 4 Dead 2,35729292,151.0
1200,20,Left 4 Dead 2,82020006,74.0
1201,20,Left 4 Dead 2,53898495,0.5
1202,20,Left 4 Dead 2,35009482,25.0
1203,20,Left 4 Dead 2,8542204,0.5
1204,20,Left 4 Dead 2,194670621,28.0
1205,20,Left 4 Dead 2,81585721,10.4
1206,20,Left 4 Dead 2,86733992,0.1
1207,20,Left 4 Dead 2,69009454,14.1
1208,20,Left 4 Dead 2,67492611,2.6
1209,20,Left 4 Dead 2,201737586,7.7
1210,20,Left 4 Dead 2,43360645,33.0
1211,20,Left 4 Dead 2,30425578,8.7
1212,20,Left 4 Dead 2,211544205,3.8
1213,20,Left 4 Dead 2,14417857,68.0
1214,20,Left 4 Dead 2,80386506,1.7
1215,20,Left 4 Dead 2,182422786,4.0
1216,20,Left 4 Dead 2,98649241,4.1
1217,20,Left 4 Dead 2,31733654,25.0
1218,20,Left 4 Dead 2,24469287,0.6
1219,20,Left 4 Dead 2,39622853,31.0
1220,20,Left 4 Dead 2,106806146,8.1
1221,20,Left 4 Dead 2,11403772,1.9
1222,20,Left 4 Dead 2,66078954,0.8
1223,20,Left 4 Dead 2,82046939,51.0
1224,20,Left 4 Dead 2,145927933,30.0
1225,20,Left 4 Dead 2,65872385,224.0
1226,20,Left 4 Dead 2,240405101,6.4
1227,20,Left 4 Dead 2,146427029,33.0
1228,20,Left 4 Dead 2,99077905,12.0
1229,20,Left 4 Dead 2,191477470,79.0
1230,20,Left 4 Dead 2,88344296,25.0
1231,20,Left 4 Dead 2,131785763,32.0
1232,20,Left 4 Dead 2,95695156,2.7
1233,20,Left 4 Dead 2,86912006,0.9
1234,20,Left 4 Dead 2,59101095,0.2
1235,20,Left 4 Dead 2,152585209,4.0
1236,20,Left 4 Dead 2,145825155,7.0
1237,20,Left 4 Dead 2,66052983,94.0
1238,20,Left 4 Dead 2,164511211,0.4
1239,20,Left 4 Dead 2,11207650,3.6
1240,20,Left 4 Dead 2,87341384,54.0
1241,20,Left 4 Dead 2,81556495,11.0
1242,20,Left 4 Dead 2,121900241,33.0
1243,20,Left 4 Dead 2,2259650,505.0
1244,20,Left 4 Dead 2,60296891,88.0
1245,20,Left 4 Dead 2,200913780,4.1
1246,20,Left 4 Dead 2,109669093,28.0
1247,20,Left 4 Dead 2,97303314,0.7
1248,20,Left 4 Dead 2,9180659,10.1
1249,20,Left 4 Dead 2,33214968,1243.0
1250,20,Left 4 Dead 2,159677499,31.0
1251,20,Left 4 Dead 2,71390526,106.0
1252,20,Left 4 Dead 2,111130695,40.0
1253,20,Left 4 Dead 2,227490126,4.4
1254,20,Left 4 Dead 2,67083031,0.6
1255,20,Left 4 Dead 2,150282867,4.0
1256,20,Left 4 Dead 2,1612666,5.8
1257,20,Left 4 Dead 2,37435998,9.5
1258,20,Left 4 Dead 2,83168693,2.3
1259,20,Left 4 Dead 2,110906645,19.6
1260,20,Left 4 Dead 2,206014489,2.0
1261,20,Left 4 Dead 2,30440303,12.6
1262,20,Left 4 Dead 2,298950,16.3
1263,20,Left 4 Dead 2,55319994,124.0
1264,20,Left 4 Dead 2,62878249,106.0
1265,20,Left 4 Dead 2,113039667,1.1
1266,20,Left 4 Dead 2,153097805,54.0
1267,20,Left 4 Dead 2,38323067,0.4
1268,20,Left 4 Dead 2,115404202,35.0
1269,20,Left 4 Dead 2,122026623,1.2
1270,20,Left 4 Dead 2,171383863,31.0
1271,20,Left 4 Dead 2,64060101,29.0
1272,20,Left 4 Dead 2,36546868,35.0
1273,20,Left 4 Dead 2,170382539,30.0
1274,20,Left 4 Dead 2,102927775,37.0
